Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,GAS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GCI,0,0,0,0,100690000.0,1890000000.0,,2.75,,0.03,0.1,1.01,-59.58,-6.42,4.21,1.8,-14.24,1870000000.0,27.6,68.1,788320000.0,182580000.0,-119840000.0,-1.771,,156040000.0,1.19,1980000000.0,201.44,1.08,7.63,25540000.0,176260000.0,1.94,1.4903,5.2931,3730000.0,131009999.99999999,117680000.0,5.53,87.87,16739999.999999998,3.14,14.56,24400000.0
0,0,GD,0,0,0,0,37870000000.0,50400000000.0,10.89,10.36,1.58,0.96,2.79,1.28,9.16,,,,,,,,7060000000.0,,,,,,,,,,,,,,131.36,167.18,2250000.0,,,,,,,,
0,0,GE,0,0,0,0,56720000000.0,65860000000.0,,15.82,2.26,0.6,2.0,0.69,7.8,-5.23,6.76,1.39,1.04,95210000000.0,10.91,-1.0,18810000000.0,11930000000.0,-105000000.0,-0.62,-4.3,14510000000.0,1.66,94040000000.0,314.94,1.58,3.24,8770000000.0,35040000000.0,1.29,7.03,10.13,99120000.0,8700000000.0,8730000000.0,0.13,63.71,109710000.0,0.99,1.27,106610000.0
0,0,GES,0,0,0,0,483630000.0,1390000000.0,5.5,,,0.2,0.76,0.52,6.58,3.58,6.42,5.27,13.28,2680000000.0,38.01,0.6,1020000000.0,244240000.0,95120000.0,1.33,242.6,284610000.0,4.31,1200000000.0,179.58,1.67,9.72,197910000.0,136960000.0,1.44,7.67,16.61,1870000.0,65640000.0,49890000.0,38.37,74.51,8250000.0,2.67,38.66,8050000.000000001
0,0,GILD,0,0,0,0,97930000000.0,98170000000.0,18.43,12.76,0.57,4.42,4.35,4.37,12.99,23.99,22.66,5.07,24.28,22450000000.0,17.68,1.4,17770000000.0,6490000000.0,5390000000.0,4.22,89766.7,24670000000.0,19.52,25320000000.0,111.78,3.1,17.79,9140000000.0,2340000000.0,0.69,75.64,68.84,23980000.0,1260000000.0,1260000000.0,0.41,83.0,22550000.0,1.08,1.79,26580000.0
0,0,GIS,0,0,0,0,36190000000.0,49210000000.0,17.16,17.39,3.77,2.18,4.78,2.94,15.12,12.68,18.08,6.26,26.73,16770000000.0,27.65,-0.4,5820000000.0,3640000000.0,2130000000.0,3.48,1.6,606900000.0,1.0,14040000000.0,167.15,0.64,12.5,2940000000.0,2190000000.0,0.49,55.74,53.46,5560000.0,606140000.0,604710000.0,0.18,74.08,12410000.0,1.75,2.06,16790000.0
0,0,GLW,0,0,0,0,15280000000.0,23390000000.0,18.72,14.9,1.58,1.57,1.44,2.03,7.96,8.35,11.35,2.89,7.14,11500000000.0,14.82,-7.2,4040000000.0,2810000000.0,862000000.0,1.07,-89.0,2430000000.0,3.19,8250000000.0,63.49,2.12,13.92,2029999999.9999998,41120000.0,1.18,20.52,26.52,7030000.0,762620000.0,760890000.0,0.32,76.44,22270000.0,3.11,2.93,25400000.0
0,0,GM,0,0,0,0,30750000000.0,110830000000.0,4.71,9.45,0.86,0.23,0.74,0.81,4.96,4.91,4.7,1.77,15.03,137240000000.00002,96.37,-19.7,14140000000.0,12770000000.0,6580000000.0,4.57,,20480000000.0,14.33,104570000000.0,227.54,0.88,29.85,15020000000.0,-6140000000.0,1.51,21.39,31.71,17440000.0,1430000000.0,1330000000.0,7.18,78.46,18230000.0,1.03,,21990000.0
0,0,GMCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GME,0,0,0,0,307460000.0,996560000.0,,32.57,,0.06,0.5,0.15,-3.41,-7.28,0.23,0.27,-47.69,6470000000.0,73.9,-28.4,1910000000.0,111300000.0,-464400000.0,-5.38,,499400000.0,7.75,1190000000.0,194.36,1.32,9.51,-414500000.0,-452620000.0,0.47,4.28,4.98,4090000.0,64580000.0,49860000.0,12.26,157.43,58840000.0,11.22,274.11,62510000.0
0,0,GNW,0,0,0,0,1670000000.0,1910000000.0,3.71,,,0.21,0.12,0.24,,4.24,11.77,0.59,3.6,8100000000.0,16.1,2.7,953000000.0,992000000.0,455000000.0,0.67,,3800000000.0,7.52,3650000000.0,24.94,6.79,28.15,2080000000.0,3600000000.0,1.41,3.6323,4.0625,6520000.0,505130000.0,499530000.0,0.96,73.36,17280000.0,2.11,3.92,17910000.0
0,0,GOOG,0,0,0,0,875410000000.0,771700000000.0,25.96,31.06,1.9,5.51,4.35,4.77,14.98,21.22,22.54,8.96,18.12,161860000000.0,233.7,17.3,89960000000.0,48130000000.0,34340000000.000004,49.16,19.3,119680000000.0,174.13,15970000000.0,7.93,3.37,292.65,54520000000.0,25580000000.0,1.05,1183.47,1317.31,2430000.0,340980000.0,617960000.0,5.66,69.63,3880000.0,1.4,,3750000.0
0,0,GPC,0,0,0,0,10630000000.0,14600000000.0,17.24,14.62,2.71,0.55,2.89,0.75,12.21,3.2,5.79,5.14,17.33,19390000000.0,133.07,2.2,6320000000.0,1390000000.0,621080000.0,4.24,-95.2,276990000.0,1.9,4550000000.0,123.05,1.24,25.28,892010000.0,518150000.0,1.04,70.13,92.63,1220000.0,145380000.0,142430000.0,2.74,80.49,2840000.0,1.88,2.6,3060000.0
0,0,GPS,0,0,0,0,2650000000.0,8670000000.0,7.63,4.61,2.24,0.16,0.8,0.53,7.47,2.14,6.32,5.96,10.22,16379999999.999998,43.57,1.1,8000000000.0,1590000000.0,351000000.0,0.93,,1650000000.0,4.45,7680000000.0,231.51,1.41,8.94,1410000000.0,246000000.0,1.43,7.98,14.72,9800000.0,372640000.0,200070000.0,44.28,62.91,32890000.0,2.49,16.91,41170000.0
0,0,GRMN,0,0,0,0,15150000000.0,13790000000.0,15.89,17.42,2.74,4.03,3.16,3.67,13.11,25.35,25.17,10.23,21.27,3760000000.0,19.78,18.3,2230000000.0,1050000000.0,952490000.0,4.99,89.7,1400000000.0,7.36,64000000.0,1.34,2.95,25.14,698550000.0,366840000.0,1.04,75.8,90.41,1140000.0,191020000.0,139580000.0,26.76,49.19,2910000.0,2.2,1.95,3170000.0
0,0,GRPN,0,0,0,0,600930000.0,175210000.0,,,,0.27,1.53,0.08,1.51,-1.01,1.8,1.54,-3.68,2220000000.0,3.91,-23.5,1190000000.0,89030000.0,-24970000.0,-0.039,66.7,750890000.0,1.33,371760000.0,94.11,1.08,0.7,71280000.0,18540000.0,1.7,0.8789,2.1566,18680000.0,567890000.0,391650000.0,22.79,75.45,23660000.0,0.99,5.45,14260000.0
0,0,GS,0,0,0,0,60200000000.0,,9.5,12.5,2.72,1.96,0.65,,,21.4,30.54,0.74,8.08,34700000000.0,94.78,-9.1,31060000000.0,,6810000000.0,18.47,-46.1,481000000000.0,1343.57,410000000000.0,445.65,2.54,225.69,,,1.44,165.26,209.76,4530000.0,343870000.0,339500000.0,0.6,76.54,5430000.0,0.95,1.59,6760000.0
0,0,GT,0,0,0,0,1550000000.0,7170000000.0,,4.34,,0.1,0.36,0.49,5.46,-2.11,4.77,2.58,-6.18,14740000000.0,63.28,-4.2,3150000000.0,1480000000.0,-311000000.0,-1.34,,908000000.0,3.9,6530000000.0,143.67,1.12,18.7,1210000000.0,426880000.0,2.02,6.44,12.37,6660000.0,232690000.0,231760000.0,0.28,87.05,14350000.0,1.94,6.93,19630000.0
0,0,GTN,0,0,0,0,1020000000.0,1020000000.0,8.05,4.35,0.43,0.48,0.7,0.48,1.43,8.44,23.7,5.62,10.85,2120000000.0,21.43,76.5,768000000.0,698000000.0,127000000.0,1.27,6.8,212000000.0,2.15,3750000000.0,177.39,2.73,14.92,385000000.0,201500000.0,2.26,10.79,17.45,1240000.0,92730000.0,82330000.0,4.49,92.19,3750000.0,2.76,4.22,3250000.0
0,0,GWW,0,0,0,0,13870000000.0,15730000000.0,16.87,16.56,1.97,1.24,7.48,1.35,12.12,6.58,11.85,13.12,39.12,11690000000.0,215.65,7.2,4400000000.0,1600000000.0,769000000.0,14.02,-31.6,1490000000.0,27.91,3340000000.0,164.58,3.28,33.85,1160000000.0,749000000.0,0.98,257.15,302.4,53670000.0,53670000.0,44700000.0,13.72,74.48,1000000.0,2.26,2.6,1500000.0
0,0,HAL,0,0,0,0,7740000000.0,17200000000.0,,55.87,4.2,0.36,1.13,0.79,6.83,-10.6,7.06,3.78,-27.88,21710000000.0,24.77,-12.2,2290000000.0,3090000000.0,-2300000000.0,-2.62,,1380000000.0,1.58,10850000000.0,158.57,2.11,7.82,2710000000.0,1500000000.0,2.22,7.22,17.74,29100000.0,877280000.0,873440000.0,0.35,81.61,45500000.0,1.17,5.87,40080000.0
0,0,HAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HAS,0,0,0,0,9970000000.0,9440000000.0,17.97,15.72,2.31,1.98,3.33,2.0,10.76,11.03,11.66,4.87,21.91,4720000000.0,36.91,2.8,2410000000.0,731120000.0,520450000.00000006,4.05,2949.8,4610000000.0,33.65,4190000000.0000005,139.91,5.37,21.89,653060000.0,124720000.0,1.09,66.44,90.89,1850000.0,137010000.0,127310000.0,7.53,88.72,3070000.0,1.46,3.24,3670000.0
0,0,HBAN,0,0,0,0,8100000000.0,,6.24,6.6,1.22,1.79,0.76,,,27.35,34.58,0.99,9.49,4030000000.0000005,3.9,-34.4,4390000000.0,,1030000000.0,0.98,-86.6,1940000000.0,1.91,12620000000.0,,,10.42,,,1.64,8.16,12.72,14260000.0,1010000000.0,1000000000.0,0.96,77.83,29790000.0,1.88,3.36,28370000.0
0,0,HCBK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HD,0,0,0,0,217320000000.0,252560000000.0,19.74,21.1,1.85,2.01,,2.29,13.87,10.2,14.37,20.79,,110220000000.0,100.85,-2.7,37570000000.0,18140000000.0,11240000000.0,10.25,5.8,2130000000.0,1.99,37380000000.0,,1.08,-2.89,13720000000.0,8510000000.0,0.98,192.37,219.4,6850000.0,1090000000.0,1070000000.0000001,0.12,72.35,10340000.0,1.12,0.96,9860000.0
0,0,HES,0,0,0,0,12720000000.0,19110000000.0,,53.76,,1.93,1.46,2.94,7.02,-6.46,9.13,1.67,-2.33,6310000000.0,20.95,1.5,4580000000.0,2720000000.0,-412000000.0,-1.37,,1540000000.0,5.06,7930000000.0,81.72,1.26,28.63,1640000000.0,-153500000.0,2.05,35.7,56.57,4680000.0,307140000.0,277080000.0,11.14,92.41,17450000.0,3.61,8.44,20130000.0
0,0,HIG,0,0,0,0,12860000000.0,17860000000.0,6.35,7.11,,0.63,0.81,0.86,,10.06,14.53,2.83,14.2,20740000000.0,57.46,15.8,7640000000.0,3460000000.0,2060000000.0,5.66,179.6,3110000000.0,8.67,5110000000.0,31.4,1.86,44.32,3490000000.0,4490000000.0,1.02,36.65,53.33,3570000.0,357970000.0,356610000.0,0.44,94.47,4920000.0,0.99,1.56,4720000.0
0,0,HOG,0,0,0,0,2840000000.0,9510000000.0,6.92,6.04,1.11,0.55,1.57,1.77,11.59,6.93,10.29,3.13,20.94,5280000000.0,33.93,-6.2,1620000000.0,759450000.0,365380000.0,2.33,-45.5,1470000000.0,9.57,8140000000.000001,481.1,1.09,11.06,827020000.0,1960000000.0,,19.2,31.61,3080000.0,153140000.0,151990000.0,0.38,98.87,21270000.0,5.33,15.75,14750000.0
0,0,HON,0,0,0,0,95260000000.0,101550000000.0,16.01,17.18,1.8,2.68,5.15,2.77,11.28,16.73,20.44,8.06,33.61,36710000000.0,50.91,-2.4,12370000000.0,8590000000.0,6140000000.0,8.41,-9.2,10420000000.0,14.62,16710000000.0,89.28,1.34,26.01,6900000000.0,5000000000.0,1.17,133.83,164.6,4330000.0,707290000.0,681150000.0,0.16,78.38,8130000.000000001,1.55,1.15,8450000.0
0,0,HOT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HOV,0,0,0,0,53710000.0,1800000000.0,18.86,2.17,,0.02,,0.84,26.72,-1.59,2.14,1.67,,2130000000.0,353.96,29.8,267190000.0,50040000.0,-33810000.0,-5.62,,81400000.0,13.28,1760000000.0,,5.38,-103.59,-99310000.0,-59950000.0,2.22,9.17,20.94,5510000.0,5510000.0,4800000.0,13.66,32.61,2.17,2.17,12.35,
0,0,HP,0,0,0,0,2130000000.0,2200000000.0,,53.76,3.75,0.79,0.54,0.82,3.91,-0.82,7.39,2.06,-0.24,2670000000.0,24.5,-17.0,989900000.0,735040000.0,-13460000.0,-0.24,61.4,412050000.0,3.79,531539999.99999994,13.37,2.75,36.51,758050000.0,423970000.0,2.09,16.97,34.88,3180000.0,108880000.0,105430000.0,3.11,93.24,9390000.0,2.78,9.94,9500000.0
0,0,HPQ,0,0,0,0,20900000000.0,22440000000.0,7.24,6.41,1.33,0.37,,0.38,6.39,5.16,7.55,8.63,,58660000000.0,39.38,-0.6,11170000000.0,5210000000.0,3030000000.0,2.02,-15.6,4490000000.0,3.13,6030000000.0,,0.73,-1.14,5080000000.0,3960000000.0,1.35,15.64,19.13,14820000.0,1430000000.0,1430000000.0,0.19,83.98,19440000.0,1.23,1.52,22360000.0
0,0,HRB,0,0,0,0,2740000000.0,5560000000.0,7.23,4.07,0.41,0.9,,1.76,7.45,12.96,17.73,11.64,,3160000000.0,15.87,10.9,1340000000.0,726850000.0,426400000.0,2.04,,192340000.0,1.0,3010000000.0,,0.97,-1.65,486200000.0,241300000.0,0.71,14.65,21.25,3810000.0,192480000.0,192090000.0,0.5,107.56,26030000.0,6.41,18.22,31410000.0
0,0,HRL,0,0,0,0,25380000000.0,24960000000.0,26.08,27.62,5.06,2.7,4.17,2.62,18.05,10.29,11.75,8.5,16.62,9520000000.0,17.81,1.0,1880000000.0,1290000000.0,980250000.0,1.81,0.6,739230000.0,1.38,379520000.0,6.23,2.34,11.34,923990000.0,444860000.0,-0.08,46.48,44.88,3250000.0,537780000.0,279200000.0,47.97,46.88,30680000.0,7.65,10.97,37310000.0
0,0,HRS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HSP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HST,0,0,0,0,7630000000.0,10460000000.0,8.58,40.32,0.53,1.45,1.04,1.91,5.66,16.78,14.99,4.21,12.3,5480000000.0,7.51,-2.3,1590000000.0,1480000000.0,920000000.0,1.26,-73.6,1570000000.0,2.23,4400000000.0,58.93,6.2,10.26,1250000000.0,1320000000.0,1.37,10.94,15.44,13290000.0,705880000.0,697760000.0,1.18,103.75,40440000.0,2.36,8.29,35370000.0
0,0,HSY,0,0,0,0,20220000000.0,24210000000.0,25.08,22.12,3.62,3.61,11.63,3.02,13.75,13.94,20.57,12.32,71.77,8010000000.0,38.25,1.0,3620000000.0,1940000000.0,1120000000.0,5.3,-10.9,1090000000.0,5.26,5290000000.0,315.97,0.99,8.03,1680000000.0,988600000.0,0.21,136.04,146.35,1360000.0,147400000.0,146800000.0,0.18,78.73,3520000.0,2.09,2.69,3090000.0
0,0,HTZ,0,0,0,0,562000000.0,-303000000.0,,2.82,,0.05,0.32,-0.03,-0.08,-0.59,7.68,2.04,-3.32,9780000000.0,83.58,1.3,1730000000.0,954000000.0,-58000000.0,-0.496,,865000000.0,6.09,18940000000.0,1003.02,0.88,12.45,2900000000.0,-1080000000.0,2.3,5.72,13.0735,10890000.0,142280000.0,67460000.0,0.43,117.54,31810000.0,2.49,36.81,21260000.0
0,0,HUM,0,0,0,0,48370000000.0,50200000000.0,18.21,19.76,1.72,0.76,4.02,0.77,,4.17,4.99,7.43,24.39,64890000000.0,484.04,15.0,11030000000.0,3470000000.0,2710000000.0,20.1,44.2,15030000000.0,113.74,6340000000.0,52.66,1.82,91.12,5280000000.0,2320000000.0,0.78,316.91,334.47,1670000.0,132120000.0,131660000.0,0.25,96.2,2009999.9999999998,0.93,1.52,2040000.0
0,0,IBM,0,0,0,0,110800000000.0,168390000000.0,12.35,11.51,10.01,1.46,5.54,2.2,10.56,11.78,11.89,4.0,49.1,76540000000.0,86.3,-3.4,36490000000.0,15350000000.0,9020000000.0,10.1,-26.1,11860000000.0,13.36,69450000000.0,345.06,0.96,22.52,14490000000.0,16969999999.999998,1.27,113.02,131.43,7210000.0,888410000.0,886620000.0,0.11,58.61,18550000.0,2.62,2.09,19130000.0
0,0,ICE,0,0,0,0,48600000000.0,55860000000.0,25.88,20.49,1.77,7.64,2.82,8.53,16.29,37.16,52.29,1.81,11.31,5200000000.0,9.27,-0.8,5200000000.0,3180000000.0,1930000000.0,3.42,-26.7,841000000.0,1.52,8150000000.0,46.95,0.99,31.12,2660000000.0,1860000000.0,0.5,82.51,90.91,4870000.0,549140000.0,545030000.0,93.22,0.0,5610000.0,1.16,1.04,6110000.0
0,0,IFF,0,0,0,0,13150000000.0,16969999999.999998,30.79,21.1,3.94,2.71,2.12,3.3,16.65,8.87,15.37,3.77,7.39,5140000000.0,45.91,5.3,2120000000.0,1110000000.0,452780000.0,4.0,541.6,606820000.0,5.68,4680000000.0,73.92,1.9,58.22,698960000.0,544020000.0,0.9,113.05,125.67,1420000.0,106800000.0,82370000.0,0.3,102.23,14800000.0,10.26,20.92,15290000.0
0,0,IGT,0,0,0,0,1400000000.0,9110000000.0,,5.75,,0.29,0.84,1.9,6.41,-0.4,15.56,3.41,4.26,4790000000.0,23.42,-1.0,1900000000.0,1430000000.0,-19020000.0,-0.09,,662930000.0,3.24,8470000000.000001,340.92,1.07,8.11,1090000000.0,768170000.0,1.82,5.98,11.84,3330000.0,204440000.0,98710000.0,52.04,45.49,6560000.0,1.71,6.67,7250000.0
0,0,INTC,0,0,0,0,253660000000.0,272779999999.99997,11.51,12.27,2.1,3.45,3.32,3.6,7.2,30.02,33.61,11.48,30.31,75730000000.0,17.37,23.5,42140000000.0,36710000000.0,22730000000.0,5.16,42.5,20800000000.0,4.91,39920000000.0,52.28,1.74,18.03,34340000000.000004,13540000000.0,0.83,54.72,58.08,32150000.0,4230000000.0000005,4230000000.0000005,0.05,69.01,41350000.0,1.09,0.97,49820000.0
0,0,INTU,0,0,0,0,67220000000.0,65250000000.0,41.76,30.77,2.15,9.56,18.04,9.16,29.62,22.89,26.81,19.85,50.01,7130000000.0,27.36,12.9,5640000000.0,2120000000.0,1630000000.0,6.18,27.0,2270000000.0,8.7,754000000.0,20.23,1.67,14.31,2320000000.0,1730000000.0,1.0,243.01,263.98,1760000.0,260490000.0,251540000.0,3.49,89.61,2720000.0,1.29,1.08,3000000.0
0,0,IP,0,0,0,0,12020000000.0,23350000000.0,9.95,10.64,,0.54,1.56,1.04,6.46,5.47,10.68,4.45,16.16,22380000000.0,56.6,-7.6,7110000000.0,3700000000.0,1220000000.0,3.07,-47.8,511000000.0,1.3,10200000000.0,132.2,0.77,19.67,3610000000.0,5780000000.0,1.44,31.21,40.53,4000000.0,393430000.0,390800000.0,0.25,84.95,10230000.0,2.24,3.18,11590000.0
0,0,IPG,0,0,0,0,5720000000.0,9560000000.0,8.6,8.65,4.77,0.57,2.06,0.94,6.97,7.78,12.9,4.26,26.15,8590000000.0,22.21,-1.6,1810000000.0,1390000000.0,668700000.0,1.7,,1550000000.0,3.99,5870000000.0,214.93,0.97,6.5,1350000000.0,1040000000.0,1.18,15.26,20.72,5930000.0,389610000.0,386850000.0,0.65,104.24,22000000.0,3.13,8.74,23550000.0
0,0,IR,0,0,0,0,11370000000.0,12490000000.0,36.0,18.45,1.96,2.33,6.08,5.1,30.92,6.49,14.24,4.79,8.97,2450000000.0,12.05,-15.0,911700000.0,527200000.00000006,159100000.0,0.76,-72.8,505500000.0,2.46,1680000000.0,89.98,2.69,9.12,343300000.0,347820000.0,1.54,24.2,31.72,5650000.0,415580000.0,133110000.00000001,0.36,54.93,14140000.0,2.76,4.11,11110000.0
0,0,IRM,0,0,0,0,7030000000.0,15500000000.0,26.27,20.33,,1.65,4.8,3.64,10.98,6.27,18.29,3.8,15.48,4260000000.0,14.85,1.7,2430000000.0,1410000000.0,267269999.99999997,0.93,-76.1,193560000.0,0.67,10630000000.0,693.6,0.63,5.1,966650000.0,93360000.0,0.8,25.03,30.51,3730000.0,287140000.0,284270000.0,0.96,86.32,47680000.0,11.11,22.88,45720000.0
0,0,ISRG,0,0,0,0,59850000000.0,56600000000.0,44.24,48.08,4.42,13.33,7.04,12.29,34.42,30.11,30.54,9.7,17.91,4600000000.0,39.78,12.9,3110000000.0,1630000000.0,1390000000.0,11.6,2.3,3250000000.0,27.9,,,4.96,72.96,1620000000.0,1040000000.0,1.04,479.56,550.5,1040000.0,116620000.0,115530000.0,0.96,90.31,3010000.0,2.14,2.6,2410000.0
0,0,ITW,0,0,0,0,49250000000.0,55210000000.0,20.04,22.22,2.77,3.58,16.28,3.91,14.03,17.87,24.28,14.31,80.18,14110000000.0,43.56,-3.1,5920000000.0,3850000000.0,2520000000.0,7.74,5.6,1980000000.0,6.21,7940000000.0,261.95,2.9,9.46,3000000000.0,2049999999.9999998,1.18,149.39,168.72,1900000.0,317520000.0,315460000.0,0.21,82.2,9000000.0,3.86,3.02,7220000.0
0,0,IVZ,0,0,0,0,3580000000.0,15120000000.0,7.65,4.32,,0.55,0.38,2.33,12.37,10.02,25.11,2.95,5.66,6500000000.0,14.41,31.6,2029999999.9999998,1820000000.0,468500000.0,1.03,-20.8,966300000.0,2.11,2940000000.0,20.84,9.17,20.68,1160000000.0,3720000000.0,1.78,9.15,15.14,7760000.0,458900000.0,374800000.0,1.62,86.58,31160000.0,3.85,8.32,28790000.0
0,0,JBL,0,0,0,0,3730000000.0,6170000000.0,28.74,8.83,,0.15,2.13,0.23,4.74,0.51,2.79,3.58,7.51,26340000000.0,172.36,1.0,1910000000.0,1530000000.0,133300000.00000001,0.85,,713400000.0,4.73,3350000000.0,190.16,0.95,11.54,1170000000.0,260570000.0,1.26,24.06,35.1,1790000.0,150720000.0,135560000.0,8.57,93.23,3610000.0,1.66,2.46,4810000.0
0,0,JCI,0,0,0,0,21270000000.0,26390000000.0,20.63,13.16,1.37,0.97,1.1,1.1,12.02,22.75,7.95,2.64,6.42,24080000000.0,28.93,2.0,7690000000.0,2740000000.0,1150000000.0,6.55,-55.2,2160000000.0,2.83,8390000000.000001,41.08,1.17,25.3,1400000000.0,2550000000.0,1.26,28.37,38.01,7390000.0,762780000.0,762040000.0,0.22,94.18,10040000.0,1.19,1.52,12420000.0
0,0,JCP,0,0,0,0,88270000.0,4600000000.0,,,,0.01,0.11,0.41,8.0,-2.4,0.59,0.52,-26.81,11170000000.0,34.88,-7.7,4150000000.0000005,610000000.0,-268000000.0,-0.84,-64.0,386000000.0,1.2,4950000000.0,597.71,1.41,2.59,428000000.0,265120000.0,1.94,0.3626,0.7982,10240000.0,320980000.0,286080000.0,4.46,57.6,114180000.0,11.1,42.1,107510000.0
0,0,JDSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JEC,0,0,0,0,10610000000.0,11610000000.0,26.85,14.24,1.03,0.84,1.77,0.89,15.27,,,,,,,,2480000000.0,,,,,,,,,,,,,,90.03,92.45,1620000.0,,,,,,,,
0,0,JNJ,0,0,0,0,406760000000.0,415170000000.0,24.07,19.68,4.46,4.99,6.84,5.02,21.89,20.75,26.09,,,82730000000.0,31.36,3.3,54600000000.0,28590000000.0,17170000000.000002,6.41,54.6,19980000000.0,7.58,28680000000.0,48.23,,22.59,,,0.66,137.31,140.14,11670000.0,2640000000.0,2630000000.0,0.08,70.75,19070000.0,1.28,0.72,20340000.0
0,0,JNPR,0,0,0,0,7660000000.0,7540000000.0,23.36,13.55,1.17,1.81,1.66,1.7,10.58,7.53,10.91,3.41,7.23,4440000000.0,13.11,-0.4,2620000000.0,708400000.0,334300000.0,0.97,-34.4,1920000000.0,5.81,1870000000.0,42.51,1.93,13.27,641700000.0,518409999.99999994,,20.8,23.34,4530000.0,331010000.0,326940000.0,1.16,95.67,11570000.0,2.55,4.85,13920000.0
0,0,JOSB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JOY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JPM,0,0,0,0,288260000000.0,,10.69,14.86,4.79,2.62,1.25,,,29.42,36.09,1.02,11.56,102380000000.0,32.29,-27.7,110040000000.0,,28320000000.0,8.9,-68.8,382.24,382.24,669180000000.0,,,75.88,,,1.29,91.3,121.0,23790000.0,3050000000.0,2960000000.0,0.88,76.21,28970000.0,0.94,0.96,30410000.0
0,0,JWN,0,0,0,0,2740000000.0,6680000000.0,5.52,9.48,1.91,0.18,2.8,0.43,4.06,3.2,5.26,5.79,53.56,15520000000.0,100.03,1.2,5590000000.0,1480000000.0,496000000.0,3.18,-22.6,853000000.0,5.46,4790000000.0,489.79,0.92,6.29,1240000000.0,361000000.0,1.32,18.29,32.89,5220000.0,156350000.0,104860000.0,32.72,73.27,33680000.0,4.84,27.13,35740000.0
0,0,K,0,0,0,0,22090000000.0,30160000000.0,23.04,16.89,2.42,1.63,8.04,2.22,14.55,7.07,12.42,5.96,30.19,13580000000.0,39.82,-2.8,4430000000.0,2170000000.0,960000000.0,2.8,,404000000.0,1.18,8480000000.0,255.94,0.72,8.04,1180000000.0,738250000.0,0.56,62.29,64.91,2650000.0,342500000.0,277970000.0,0.69,89.58,9730000.0,3.29,3.54,11210000.0
0,0,KEY,0,0,0,0,10370000000.0,,7.87,10.49,1.46,1.67,0.67,,,26.14,33.55,0.97,8.68,5570000000.0,5.67,-24.3,5920000000.0,,1340000000.0,1.36,-64.1,1660000000.0,1.7,20780000000.0,,,15.9,,,1.62,10.57,16.81,14370000.0,975320000.0,969850000.0,0.48,83.92,15940000.0,0.96,1.86,16210000.0
0,0,KIM,0,0,0,0,3740000000.0,9020000000.0,10.8,15.58,2.18,3.14,0.77,7.78,11.76,35.43,38.81,2.56,7.97,1160000000.0,2.76,4.2,821930000.0,705890000.0,337390000.0,0.8,24.1,123950000.0,0.29,5410000000.0,109.33,1.12,11.27,583630000.0,422510000.0,1.22,10.11,17.61,6840000.0,432510000.0,412930000.0,2.75,94.05,14320000.0,1.67,4.2,15230000.0
0,0,KLAC,0,0,0,0,25000000000.0,26820000000.0,22.49,14.14,1.23,4.82,9.36,5.08,14.98,21.55,27.92,12.4,53.05,5280000000.0,33.37,34.8,2700000000.0,1860000000.0,1140000000.0,7.13,3.1,1680000000.0,10.7,3500000000.0,130.3,2.55,17.02,1370000000.0,728210000.0,1.41,145.53,163.19,1830000.0,156770000.0,156390000.0,0.27,96.54,3140000.0,1.64,2.24,3060000.0
